id,kabkot_id,kecamatan
6296,465,Patani Barat
6297,465,Patani Utara
6298,465,Pulau Gebe
6299,465,Weda
6300,465,Weda Selatan
6301,465,Weda Tengah
6302,465,Weda Utara
6303,466,Kota Maba
6304,466,Maba
6305,466,Maba Selatan
6306,466,Maba Tengah
6307,466,Maba Utara
6308,466,Wasile
6309,466,Wasile Selatan
6310,466,Wasile Tengah
6311,466,Wasile Timur
6312,466,Wasile Utara
6313,467,Galela
6314,467,Galela Barat
6315,467,Galela Selatan
6316,467,Galela Utara
6317,467,Kao
6318,467,Kao Barat
6319,467,Kao Teluk
6320,467,Kao Utara
6321,467,Loloda Kepulauan
6322,467,Loloda Utara
6323,467,Malifut
6324,467,Tobelo
6325,467,Tobelo Barat
6326,467,Tobelo Selatan
6327,467,Tobelo Tengah
6328,467,Tobelo Timur
6329,467,Tobelo Utara
6330,468,Mangoli Barat
6331,468,Mangoli Selatan
6332,468,Mangoli Tengah
6333,468,Mangoli Timur
6334,468,Mangoli Utara
6335,468,Mangoli Utara Timur
6336,468,Sanana
6337,468,Sanana Utara
6338,468,Sulabesi Barat
6339,468,Sulabesi Selatan
6340,468,Sulabesi Tengah
6341,468,Sulabesi Timur
6342,469,Morotai Jaya
6343,469,Morotai Selatan
6344,469,Morotai Selatan Barat
6345,469,Morotai Timur
6346,469,Morotai Utara
6347,470,Lede
6348,470,Tabona
6349,470,Taliabu Barat
6350,470,Taliabu Barat Laut
6351,470,Taliabu Selatan
6352,470,Taliabu Timur
6353,470,Taliabu Timur Selatan
6354,470,Taliabu Utara
6355,471,Moti (Pulau Moti)
6356,471,Pulau Batang Dua
6357,471,Pulau Hiri
6358,471,Pulau Ternate
6359,471,Ternate Selatan (Kota)
6360,471,Ternate Tengah (Kota)
6361,471,Ternate Utara (Kota)
6362,472,Oba
6363,472,Oba Selatan
6364,472,Oba Tengah
6365,472,Oba Utara
6366,472,Tidore
6367,472,Tidore (Pulau Tidore)
6368,472,Tidore Selatan
6369,472,Tidore Timur
6370,472,Tidore Utara
6371,473,Agats
6372,473,Akat
6373,473,Atsy / Atsj
6374,473,Ayip
6375,473,Betcbamu
6376,473,Der Koumur
6377,473,Fayit
6378,473,Jetsy
6379,473,Joerat
6380,473,Kolf Braza
6381,473,Kopay
6382,473,Pantai Kasuari
6383,473,Pulau Tiga
6384,473,Safan
6385,473,Sawa Erma
6386,473,Sirets
6387,473,Suator
6388,473,Suru-suru
6389,473,Unir Sirau
6390,474,Aimando Padaido
6391,474,Andey
6392,474,Biak Barat
6393,474,Biak Kota
6394,474,Biak Timur
6395,474,Biak Utara
6396,474,Bondifuar
6397,474,Bruyadori
6398,474,Numfor Barat
6399,474,Numfor Timur
6400,474,Oridek
6401,474,Orkeri
6402,474,Padaido
6403,474,Poiru
6404,474,Samofa
6405,474,Swandiwe
6406,474,Warsa
6407,474,Yawosi
6408,474,Yendidori
6409,475,Ambatkwi (Ambatkui)
6410,475,Arimop
6411,475,Bomakia
6412,475,Firiwage
6413,475,Fofi
6414,475,Iniyandit
6415,475,Jair
6416,475,Kawagit
6417,475,Ki
6418,475,Kombay
6419,475,Kombut
6420,475,Kouh
6421,475,Mandobo
6422,475,Manggelum
6423,475,Mindiptana
6424,475,Ninati
6425,475,Sesnuk
6426,475,Subur
6427,475,Waropko
6428,475,Yaniruma
6429,476,Bowobado
6430,476,Kapiraya
6431,476,Tigi
6432,476,Tigi Barat
6433,476,Tigi Timur
6434,477,Dogiyai
6435,477,Kamu
6436,477,Kamu Selatan
6437,477,Kamu Timur
6438,477,Kamu Utara (Ikrar/Ikrat)
6439,477,Mapia
6440,477,Mapia Barat
6441,477,Mapia Tengah
6442,477,Piyaiye (Sukikai)
6443,477,Sukikai Selatan
6444,478,Agisiga
6445,478,Biandoga
6446,478,Hitadipa
6447,478,Homeyo
6448,478,Sugapa
6449,478,Tomosiga
6450,478,Ugimba
6451,478,Wandai
6452,479,Airu
6453,479,Demta
6454,479,Depapre
6455,479,Ebungfau (Ebungfa)
6456,479,Gresi Selatan
6457,479,Kaureh
6458,479,Kemtuk
6459,479,Kemtuk Gresi
6460,479,Nambluong
6461,479,Nimbokrang
6462,479,Nimboran
6463,479,Ravenirara
6464,479,Sentani
6465,479,Sentani Barat
6466,479,Sentani Timur
6467,479,Unurum Guay
6468,479,Waibu
6469,479,Yapsi
6470,479,Yokari
6471,480,Asologaima (Asalogaima)
6472,480,Asolokobal
6473,480,Asotipo
6474,480,Bolakme
6475,480,Bpiri
6476,480,Bugi
6477,480,Hubikiak
6478,480,Hubikosi (Hobikosi)
6479,480,Ibele
6480,480,Itlay Hisage
6481,480,Koragi
6482,480,Kurulu
6483,480,Libarek
6484,480,Maima
6485,480,Molagalome
6486,480,Muliama
6487,480,Musatfak
6488,480,Napua
6489,480,Pelebaga
6490,480,Piramid
6491,480,Pisugi
6492,480,Popugoba
6493,480,Siepkosi
6494,480,Silo Karno Doga
6495,480,Taelarek
6496,480,Tagime
6497,480,Tagineri
6498,480,Trikora
6499,480,Usilimo
6500,480,Wadangku
6501,480,Walaik
6502,480,Walelagama
6503,480,Wame
6504,480,Wamena
6505,480,Welesi
6506,480,Wesaput
6507,480,Wita Waya
6508,480,Wollo (Wolo)
6509,480,Wouma
6510,480,Yalengga
6511,481,Arso
6512,481,Arso Timur
6513,481,Senggi
6514,481,Skanto
6515,481,Towe
6516,481,Waris
6517,481,Web
6518,482,Angkaisera
6519,482,Kepulauan Ambai
6520,482,Kosiwo
6521,482,Poom
6522,482,Pulau Kurudu
6523,482,Pulau Yerui
6524,482,Raimbawi
6525,482,Teluk Ampimoi
6526,482,Windesi
6527,482,Wonawa
6528,482,Yapen Barat
6529,482,Yapen Selatan
6530,482,Yapen Timur
6531,482,Yapen Utara
6532,483,Awina
6533,483,Ayumnati
6534,483,Balingga
6535,483,Balingga Barat
6536,483,Bruwa
6537,483,Buguk Gona
6538,483,Dimba
6539,483,Gamelia
6540,483,Gelok Beam
6541,483,Goa Balim
6542,483,Gollo
6543,483,Guna
6544,483,Gupura
6545,483,Karu
6546,483,Kelulome
6547,483,Kolawa
6548,483,Kuly Lanny
6549,483,Kuyawage
6550,483,Lannyna
6551,483,Makki
6552,483,Melagi
6553,483,Melagineri
6554,483,Milimbo
6555,483,Mokoni
6556,483,Muara
6557,483,Nikogwe
6558,483,Niname
6559,483,Nogi
6560,483,Pirime
6561,483,Poga
6562,483,Tiom
6563,483,Tiom Ollo
6564,483,Tiomneri
6565,483,Wano Barat
6566,483,Wereka
6567,483,Wiringgambut
6568,483,Yiginua
6569,483,Yiluk
6570,483,Yugungwi
6571,484,Benuki
6572,484,Mamberamo Hilir/Ilir
6573,484,Mamberamo Hulu
6574,484,Mamberamo Tengah
6575,484,Mamberamo Tengah Timur
6576,484,Rufaer
6577,484,Sawai
6578,484,Waropen Atas
6579,485,Eragayam
6580,485,Ilugwa
6581,485,Kelila
6582,485,Kobakma
6583,485,Megabilis (Megambilis)
6584,486,Assue
6585,486,Bamgi
6586,486,Citakmitak
6587,486,Edera
6588,486,Haju
6589,486,Kaibar
6590,486,Minyamur
6591,486,Nambioman Bapai (Mambioman)
6592,486,Obaa
6593,486,Passue
6594,486,Passue Bawah
6595,486,Syahcame
6596,486,Ti Zain
6597,486,Venaha
6598,486,Yakomi
6599,487,Animha
6600,487,Elikobal
6601,487,Ilyawab
6602,487,Jagebob
6603,487,Kaptel
6604,487,Kimaam
6605,487,Kurik
6606,487,Malind
6607,487,Merauke
6608,487,Muting
6609,487,Naukenjerai
6610,487,Ngguti
6611,487,Okaba
6612,487,Semangga
6613,487,Sota
6614,487,Tabonji
6615,487,Tanah Miring
6616,487,Tubang
6617,487,Ulilin
6618,487,Waan
6619,488,Agimuga
6620,488,Alama
6621,488,Amar
6622,488,Hoya
6623,488,Iwaka
6624,488,Jila
6625,488,Jita
6626,488,Kuala Kencana
6627,488,Kwamki Narama
6628,488,Mimika Barat
6629,488,Mimika Barat Jauh
6630,488,Mimika Barat Tengah
6631,488,Mimika Baru
6632,488,Mimika Tengah
6633,488,Mimika Timur
6634,488,Mimika Timur Jauh
6635,488,Tembagapura
6636,488,Wania
6637,489,Dipa
6638,489,Makimi
6639,489,Menou
6640,489,Moora
6641,489,Nabire
6642,489,Nabire Barat
6643,489,Napan
6644,489,Siriwo
6645,489,Teluk Kimi
6646,489,Teluk Umar
6647,489,Uwapa
6648,489,Wanggar
6649,489,Wapoga
6650,489,Yaro (Yaro Kabisay)
6651,489,Yaur
6652,490,Alama
6653,490,Dal
6654,490,Embetpen
6655,490,Gearek
6656,490,Geselma (Geselema)
6657,490,Inikgal
6658,490,Iniye
6659,490,Kegayem
6660,490,Kenyam
6661,490,Kilmid
6662,490,Kora
6663,490,Koroptak
6664,490,Krepkuri
6665,490,Mam
6666,490,Mapenduma
6667,490,Mbua (Mbuga)
6668,490,Mbua Tengah
6669,490,Mbulmu Yalma
6670,490,Mebarok
6671,490,Moba
6672,490,Mugi
6673,490,Nenggeagin
6674,490,Nirkuri
6675,490,Paro
6676,490,Pasir Putih
6677,490,Pija
6678,490,Wosak
6679,490,Wusi
6680,490,Wutpaga
6681,490,Yal
6682,490,Yenggelo
6683,490,Yigi
6684,491,Aradide
6685,491,Bibida
6686,491,Bogobaida
6687,491,Dumadama
6688,491,Ekadide
6689,491,Kebo
6690,491,Paniai Barat
6691,491,Paniai Timur
6692,491,Siriwo
6693,491,Yatamo
6694,492,Aboy
6695,492,Alemsom
6696,492,Awinbon
6697,492,Batani
6698,492,Batom
6699,492,Bime
6700,492,Borme
6701,492,Eipumek
6702,492,Iwur (Okiwur)
6703,492,Jetfa
6704,492,Kalomdol
6705,492,Kawor
6706,492,Kiwirok
6707,492,Kiwirok Timur
6708,492,Mofinop
6709,492,Murkim
6710,492,Nongme
6711,492,Ok Aom
6712,492,Okbab
6713,492,Okbape
6714,492,Okbemtau
6715,492,Okbibab
6716,492,Okhika
6717,492,Oklip
6718,492,Oksamol
6719,492,Oksebang
6720,492,Oksibil
6721,492,Oksop
6722,492,Pamek
6723,492,Pepera
6724,492,Serambakon
6725,492,Tarup
6726,492,Teiraplu
6727,492,Weime
6728,493,Agadugume
6729,493,Beoga
6730,493,Doufu
6731,493,Gome
6732,493,Ilaga
6733,493,Pogoma
6734,493,Sinak
6735,493,Wangbe
6736,494,Dagai
6737,494,Dokome
6738,494,Fawi
6739,494,Gubume
6740,494,Gurage
6741,494,Ilamburawi
6742,494,Ilu
6743,494,Irimuli
6744,494,Kalome
6745,494,Kiyage
6746,494,Lumo
6747,494,Mewoluk
6748,494,Molanikime
6749,494,Muara
6750,494,Mulia
6751,494,Nioga
6752,494,Nume
6753,494,Pagaleme
6754,494,Taganombak
6755,494,Tingginambut
6756,494,Torere
6757,494,Waegi
6758,494,Wanwi
6759,494,Yambi
6760,494,Yamo
6761,494,Yamoneri
6762,495,Apawer Hulu
6763,495,Bonggo
6764,495,Bonggo Timur
6765,495,Pantai Barat
6766,495,Pantai Timur
6767,495,Pantai Timur Bagian Barat
6768,495,Sarmi
6769,495,Sarmi Selatan
6770,495,Sarmi Timur
6771,495,Tor Atas
6772,496,Kepulauan Aruri
6773,496,Supiori Barat
6774,496,Supiori Selatan
6775,496,Supiori Timur
6776,496,Supiori Utara
6777,497,Airgaram
6778,497,Anawi
6779,497,Aweku
6780,497,Bewani
6781,497,Biuk
6782,497,Bogonuk
6783,497,Bokondini
6784,497,Bokoneri
6785,497,Danime
6786,497,Dow
6787,497,Dundu (Ndundu)
6788,497,Egiam
6789,497,Geya
6790,497,Gika
6791,497,Gilubandu (Gilumbandu/Gilimbandu)
6792,497,Goyage
6793,497,Gundagi (Gudage)
6794,497,Kai
6795,497,Kamboneri
6796,497,Kanggime (Kanggima )
6797,497,Karubaga
6798,497,Kembu
6799,497,Kondaga (Konda)
6800,497,Kuari
6801,497,Kubu
6802,497,Li Anogomma
6803,497,Nabunage
6804,497,Nelawi
6805,497,Numba
6806,497,Nunggawi (Munggawi)
6807,497,Panaga
6808,497,Poganeri
6809,497,Tagime
6810,497,Tagineri
6811,497,Telenggeme
6812,497,Timori
6813,497,Umagi
6814,497,Wakuwo
6815,497,Wari (Taiyeve)
6816,497,Wenam
6817,497,Wina
6818,497,Wonoki (Woniki)
6819,497,Wugi
6820,497,Wunin (Wumin)
6821,497,Yuko
6822,497,Yuneri
6823,498,Demba
6824,498,Inggerus
6825,498,Kirihi
6826,498,Masirei
6827,498,Oudate
6828,498,Risei Sayati
6829,498,Soyoi Mambai
6830,498,Urei Faisei
6831,498,Wapoga
6832,498,Waropen Bawah
6833,498,Wonti
6834,499,Amuma
6835,499,Anggruk
6836,499,Bomela
6837,499,Dekai
6838,499,Dirwemna (Diruwena)
6839,499,Duram
6840,499,Endomen
6841,499,Hereapini (Hereanini)
6842,499,Hilipuk
6843,499,Hogio (Hugio)
6844,499,Holuon
6845,499,Kabianggama (Kabianggema)
6846,499,Kayo
6847,499,Kona
6848,499,Koropun (Korupun)
6849,499,Kosarek
6850,499,Kurima
6851,499,Kwelemdua (Kwelamdua)
6852,499,Kwikma
6853,499,Langda
6854,499,Lolat
6855,499,Mugi
6856,499,Musaik
6857,499,Nalca
6858,499,Ninia
6859,499,Nipsan
6860,499,Obio
6861,499,Panggema
6862,499,Pasema
6863,499,Pronggoli (Proggoli)
6864,499,Puldama
6865,499,Samenage
6866,499,Sela
6867,499,Seredela (Seredala)
6868,499,Silimo
6869,499,Soba
6870,499,Sobaham
6871,499,Soloikma
6872,499,Sumo
6873,499,Suntamon
6874,499,Suru Suru
6875,499,Talambo
6876,499,Tangma
6877,499,Ubahak
6878,499,Ubalihi
6879,499,Ukha
6880,499,Walma
6881,499,Werima
6882,499,Wusuma
6883,499,Yahuliambut
6884,499,Yogosem
6885,500,Abenaho
6886,500,Apalapsili
6887,500,Benawa
6888,500,Elelim
6889,500,Welarek
6890,501,Abepura
6891,501,Heram
6892,501,Jayapura Selatan
6893,501,Jayapura Utara
6894,501,Muara Tami
6895,502,Arguni
6896,502,Bomberay
6897,502,Fakfak
6898,502,Fakfak Barat
6899,502,Fakfak Tengah
6900,502,Fakfak Timur
6901,502,Fakfak Timur Tengah
6902,502,Furwagi
6903,502,Karas
6904,502,Kayauni
6905,502,Kokas
6906,502,Kramongmongga
6907,502,Mbahamdandara
6908,502,Pariwari
6909,502,Teluk Patipi
6910,502,Tomage
6911,502,Wartutin
6912,503,Buruway
6913,503,Kaimana
6914,503,Kambraw (Kamberau)
6915,503,Teluk Arguni Atas
6916,503,Teluk Arguni Bawah (Yerusi)
6917,503,Teluk Etna
6918,503,Yamor
6919,504,Manokwari Barat
6920,504,Manokwari Selatan
6921,504,Manokwari Timur
6922,504,Manokwari Utara
6923,504,Masni
6924,504,Prafi
6925,504,Sidey
6926,504,Tanah Rubuh
6927,504,Warmare
6928,505,Dataran Isim
6929,505,Momi Waren
6930,505,Neney
6931,505,Oransbari
6932,505,Ransiki
6933,505,Tahota
6934,506,Aifat
6935,506,Aifat Selatan
6936,506,Aifat Timur
6937,506,Aifat Timur Jauh
6938,506,Aifat Timur Selatan
6939,506,Aifat Timur Tengah
6940,506,Aifat Utara
6941,506,Aitinyo
6942,506,Aitinyo Barat
6943,506,Aitinyo Raya
6944,506,Aitinyo Tengah
6945,506,Aitinyo Utara
6946,506,Ayamaru
6947,506,Ayamaru Barat
6948,506,Ayamaru Jaya
6949,506,Ayamaru Selatan
6950,506,Ayamaru Selatan Jaya
6951,506,Ayamaru Tengah
6952,506,Ayamaru Timur
6953,506,Ayamaru Timur Selatan
6954,506,Ayamaru Utara
6955,506,Ayamaru Utara Timur
6956,506,Mare
6957,506,Mare Selatan
6958,507,Anggi
6959,507,Anggi Gida
6960,507,Catubouw
6961,507,Didohu
6962,507,Hingk
6963,507,Membey
6964,507,Minyambaouw
6965,507,Sururey
6966,507,Taige
6967,507,Testega
6968,508,Ayau
6969,508,Batanta Selatan
6970,508,Batanta Utara
6971,508,Kepulauan Ayau
6972,508,Kepulauan Sembilan
6973,508,Kofiau
6974,508,Kota Waisai
6975,508,Meos Mansar
6976,508,Misool (Misool Utara)
6977,508,Misool Barat
6978,508,Misool Selatan
6979,508,Misool Timur
6980,508,Salawati Barat
6981,508,Salawati Tengah
6982,508,Salawati Utara (Samate)
6983,508,Supnin
6984,508,Teluk Mayalibit
6985,508,Tiplol Mayalibit
6986,508,Waigeo Barat
6987,508,Waigeo Barat Kepulauan
6988,508,Waigeo Selatan
6989,508,Waigeo Timur
6990,508,Waigeo Utara
6991,508,Warwabomi
6992,509,Aimas
6993,509,Beraur
6994,509,Klabot
6995,509,Klamono
6996,509,Klaso
6997,509,Klawak
6998,509,Klayili
6999,509,Makbon
7000,509,Mariat
7001,509,Maudus
7002,509,Mayamuk
7003,509,Moisegen
7004,509,Salawati
7005,509,Salawati Selatan
7006,509,Sayosa
7007,509,Seget
7008,509,Segun
7009,510,Fokour
7010,510,Inanwatan (Inawatan)
7011,510,Kais (Matemani Kais)
7012,510,Kokoda
7013,510,Kokoda Utara
7014,510,Konda
7015,510,Matemani
7016,510,Moswaren
7017,510,Saifi
7018,510,Sawiat
7019,510,Seremuk
7020,510,Teminabuan
7021,510,Wayer
7022,511,Abun
7023,511,Amberbaken
7024,511,Amberbaken Barat
7025,511,Ases
7026,511,Bamusbama
7027,511,Bikar
7028,511,Fef
7029,511,Ireres
7030,511,Kasi
7031,511,Kebar
7032,511,Kebar Selatan
7033,511,Kebar Timur
7034,511,Kwesefo
7035,511,Kwoor
7036,511,Manekar
7037,511,Mawabuan
7038,511,Miyah
7039,511,Miyah Selatan
7040,511,Moraid
7041,511,Mpur
7042,511,Mubrani
7043,511,Sausapor
7044,511,Selemkai
7045,511,Senopi
7046,511,Syujak
7047,511,Tinggouw
7048,511,Tobouw
7049,511,Wilhem Roumbouts
7050,511,Yembun
7051,512,Aranday
7052,512,Aroba
7053,512,Babo
7054,512,Bintuni
7055,512,Biscoop
7056,512,Dataran Beimes
7057,512,Fafurwar (Irorutu)
7058,512,Kaitaro
7059,512,Kamundan
7060,512,Kuri
7061,512,Manimeri
7062,512,Masyeta
7063,512,Mayado
7064,512,Merdey
7065,512,Moskona Barat
7066,512,Moskona Selatan
7067,512,Moskona Timur
7068,512,Moskona Utara
7069,512,Sumuri (Simuri)
7070,512,Tembuni
7071,512,Tomu
7072,512,Tuhiba
7073,512,Wamesa (Idoor)
7074,512,Weriagar
7075,513,Kuri Wamesa
7076,513,Naikere (Wasior Barat)
7077,513,Nikiwar
7078,513,Rasiei
7079,513,Roon
7080,513,Roswar
7081,513,Rumberpon
7082,513,Soug Jaya
7083,513,Teluk Duairi (Wasior Utara)
7084,513,Wamesa
7085,513,Wasior
7086,513,Windesi
7087,513,Wondiboy (Wasior Selatan)
7088,514,Klaurung
7089,514,Maladum Mes
7090,514,Malaimsimsa
7091,514,Sorong
7092,514,Sorong Barat
7093,514,Sorong Kepulauan
7094,514,Sorong Kota
7095,514,Sorong Manoi
7096,514,Sorong Timur
7097,514,Sorong Utara
